CARDID,COMPANYID,CREATEDAT,CURRENCY,ID,ISACTIVE,ISSUERTYPEID,MERCHANTID,STATUSID,UPDATEDAT,USERID,AMOUNT_USD
e7e4e034-4602-4760-b2f9-c66674edd14e,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-01-28 04:52:08.000 +0000,usd,66649e70-6bff-4117-b8d7-e1c67a849ee0,TRUE,1,dc121466-48bf-4ae8-8f53-b3b95f07067e,1,2021-01-29 16:27:28.513 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,129.206950637
c69ef270-1094-4049-9d22-7b80f0e996f8,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-02-11 03:06:43.000 +0000,usd,d964719f-396f-4544-95f2-3bfa3d4378ce,TRUE,1,9e144071-62ae-4520-acce-15ee5271e1c1,1,2021-02-11 16:29:41.897 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,6.918767786
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2021-10-25 03:13:21.117 +0000,usd,40d939c4-0aaf-422b-a979-c3ee2f3944b0,TRUE,3,d8c2d58a-0360-412f-9cfe-efbf134bbbb0,1,2021-10-26 13:55:33.970 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,1.223552606
5af93c06-ce13-4ebd-afea-17d07f9658fd,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-08-05 02:57:20.000 +0000,usd,fc2636c2-ffea-4249-8711-8144e936fa98,TRUE,1,9b45e828-3ac1-4e97-bd92-a6b63bfb2739,1,2021-08-05 14:59:13.190 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,269.283165155
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-12 02:25:03.000 +0000,usd,08b03e9a-1f48-4320-a9bd-27b0b98ccae6,TRUE,1,142299ae-daae-49bc-9096-f03b2a83d779,1,2021-09-12 18:50:31.987 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,140.05611776
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-04 10:50:56.000 +0000,usd,b90342e3-a13b-4722-a7b8-6b02643d8970,TRUE,1,317f5bc6-ce2a-436e-8ac7-3a9e3271f800,1,2022-01-05 17:20:44.613 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,144.947605499
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-03 11:26:59.000 +0000,usd,301a8d3a-ffdd-48b4-8ad3-3a9474a99065,TRUE,1,6628ea6d-865b-417d-a5b3-676d584b48e0,1,2021-09-05 02:53:07.900 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,36.374757992
eaff65cb-4676-42bc-afac-3318fab06fcc,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-10-13 23:55:09.187 +0000,usd,f5f7fadc-2f8d-4329-b178-90744efa0526,TRUE,3,8efe0d3d-1045-4767-b51e-bd604e2ae4dd,1,2021-10-14 05:41:09.920 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,739.300527116
00408797-1315-4753-9de6-bb74b5fbbc02,4c539af2-d038-4918-b717-f78f5490838d,2021-09-29 11:46:27.000 +0000,usd,60bb3835-67e4-4034-8d65-1042648b6fbf,TRUE,1,8bbcb668-2586-4703-924b-ed302eddd98b,1,2021-09-30 16:15:17.903 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,1.294662626
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-04 02:27:20.000 +0000,usd,86d5681e-e7a9-46cf-8fee-4f12d1c2dd01,TRUE,1,4cae2f0a-ea49-4286-a562-e064e1ba4b63,1,2022-01-04 17:24:32.170 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,121.467431502
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-23 08:31:50.000 +0000,usd,5c3bc386-f15f-4e07-ba03-ff37b87106f2,TRUE,1,b2a7b902-7157-4ff7-bfd3-eb979a81f5bd,1,2021-06-25 16:38:15.743 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,0.3637125535
1b37f51d-e565-40a4-8a96-447084d27a76,4c539af2-d038-4918-b717-f78f5490838d,2022-01-05 22:55:54.097 +0000,usd,ef9c6cc6-3883-4385-aa92-a04e418bed4b,TRUE,3,e7e28d5e-9d76-4099-9e2d-a94c6d8a79f8,0,2022-01-05 22:55:55.397 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,0
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-01-27 14:43:42.000 +0000,usd,917ab83b-2d06-4ed2-864d-dd21577e73d6,TRUE,1,c7578a98-aee1-4231-a00f-cb657c3c4f94,1,2021-01-28 16:56:43.070 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,287.169643669
65fcbdf0-fdc4-4f72-ae5f-1eed60fc6a9c,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-16 00:38:57.497 +0000,usd,3bf9d293-52aa-4d1b-afa8-1903a0df6f75,TRUE,3,cb78665f-5a21-482e-ba58-865f245cf1c5,1,2021-10-16 05:43:49.067 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,11.504535731
ec46332c-78f6-4117-bb51-65921a4121de,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-01 23:36:17.000 +0000,usd,1eff10d2-672e-45b1-90bc-2ff3126ca250,TRUE,1,cb85b2d2-e38f-48ec-978e-e653b8df46d8,1,2022-01-02 16:36:15.167 +0000,98e6a7af-e215-41e1-a407-edde0ee6bdd7,1348.280939825
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-11 02:05:42.000 +0000,usd,c5e7e2b4-0b43-4f85-9f18-eb6a14c77ee9,TRUE,1,6664f703-cd5b-4ac0-9eca-7cb555a13e38,1,2021-09-12 04:04:11.637 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,24.800393676
f5b14541-a6de-4972-8fae-627f5d0ca6b9,4fde2b19-bb01-47c3-9892-368975aa205b,2021-11-08 17:10:27.240 +0000,usd,8d88fc3d-835d-4c5d-acd2-e0894445cbfc,TRUE,3,cba2ecf8-c6a9-4c66-a221-da5435672d3b,1,2021-11-09 06:38:46.923 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,1.309754111
9dfde958-9957-4dc5-9d8c-6e7d1174bb62,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-11-29 09:55:25.000 +0000,usd,60f19e71-9f0f-4426-aaee-864c82f0a9b7,TRUE,1,0dc8ed64-b910-470c-85ae-c6e0b5a2ec79,1,2020-11-30 15:39:59.403 +0000,e9208d42-cc42-4e31-8f8f-3f20603f7fec,3.151844921
f5b14541-a6de-4972-8fae-627f5d0ca6b9,4fde2b19-bb01-47c3-9892-368975aa205b,2021-06-18 13:16:58.917 +0000,usd,3f026c0d-4634-421b-9e70-9b6c9db824f2,TRUE,3,28389232-7c0f-462e-9ccf-5eb95c0a51dd,1,2021-06-19 05:32:03.650 +0000,a27846f9-a1c6-451e-a942-68ce895984ae,409.391325781
044d6e78-a3d6-46c3-b353-cd498755818a,4c539af2-d038-4918-b717-f78f5490838d,2021-10-22 18:18:49.387 +0000,usd,68f2cfd3-fe01-43ad-b465-0afe8a2d1362,TRUE,3,7541fd54-099b-4beb-a639-387b9b723f4c,0,2021-10-22 18:18:49.470 +0000,cc7197f7-bdd9-454e-90b8-fa551758d010,0
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-10 18:57:38.000 +0000,usd,bde5b8b9-fc76-4202-8f22-9a85e1e8ee12,TRUE,1,453a1e4d-5ea2-49ae-b259-15f450a92c8a,1,2021-10-11 15:22:07.603 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,79.274290343
8cdd9a35-781d-4977-9eb5-d4757bf86bab,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-06-07 16:41:49.060 +0000,usd,eb5ed3e2-3185-4e62-b7d3-f0f8cd634208,TRUE,3,88106913-7bcf-4ae5-98af-6c1ae6558f55,1,2021-06-08 05:32:08.163 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,33.166225922
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-12-25 16:28:31.000 +0000,usd,81ce0a44-8f4e-4503-a7d5-bb15e3973025,TRUE,1,ca3c0f39-14e9-417b-8f13-783029f11df3,1,2021-12-26 20:25:22.233 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,103.77196722
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-24 14:32:57.000 +0000,usd,ba4d297f-813a-468f-b13b-e59cde583725,TRUE,1,b6ab1624-eb31-4ea0-9dd9-88c1395feac7,1,2021-04-25 15:31:50.013 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,219.993547344
6b825c72-280d-4537-aaf9-29446a249f78,a7fd84bd-e13c-49c2-9b08-074c3478d168,2020-12-02 01:17:19.000 +0000,usd,f3406aa8-3f0b-41b4-8bba-380a7acc1f00,TRUE,1,25c2dc71-bff5-492a-a8a8-14a5f3004a5e,1,2020-12-03 15:51:43.647 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,5.331991283
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-19 02:07:34.000 +0000,usd,3a47cecf-abd4-47fd-9968-9a0f0a9736f9,TRUE,1,c003b645-f0ab-4602-ace3-9bfff2a74f80,1,2021-09-19 18:49:48.150 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,63.639414849
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-23 18:46:33.000 +0000,usd,2d2cb9d2-5b11-4b89-8d89-afa83b1c3763,TRUE,1,94fe6f5a-05b2-456a-b7e4-7ce520965b5a,1,2021-08-24 16:25:11.090 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,813.395045749
986b96fc-4acf-475f-bcd8-28628b099291,e1dbfed8-2fe7-4204-aa40-304e6bf6db0b,2021-11-05 19:30:14.000 +0000,usd,6cae523e-7cf2-48db-8106-cec61faf8f5b,TRUE,1,cbcf5176-d110-44fa-9348-1841f8d15bd4,1,2021-11-06 17:43:21.270 +0000,f71c4e06-fd1b-4ece-9099-399759198851,21.167983907
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-14 19:06:33.000 +0000,usd,1d819cf3-e17a-4c5e-9bde-b59d06bb444d,TRUE,1,d9ec8ee7-371b-4873-bfd0-618a5a085513,1,2021-08-15 15:45:49.617 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,821.404807602
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-29 02:26:47.000 +0000,usd,47e20273-548d-49ed-85ba-e3c34249af88,TRUE,1,5a5a1e74-7470-42f7-9c62-dc1bd568d987,1,2021-08-29 16:24:49.693 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,231.470707314
pmco_761fcf54-d0a8-4ee0-a17b-eaaba44b7278,4c539af2-d038-4918-b717-f78f5490838d,2021-08-03 21:26:42.000 +0000,usd,pmco_ac2feb41-ea3b-4043-9c84-b5147db49ed1,FALSE,2,pmco_5c12d859-1d2b-4ccf-b2f7-6e4124bbf427,1,2021-08-03 21:26:42.000 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,6.252716423
pmco_5941c0ec-f9c1-4c4f-9157-af44d3b595e1,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-07-18 21:26:38.000 +0000,usd,pmco_c2404490-1952-4c1b-b825-073c14714b55,TRUE,2,pmco_1a5b5dee-194b-459c-81be-3e47c3a4e041,1,2021-07-18 21:26:38.000 +0000,c733ab66-2124-4d27-88dc-da946f2e89fd,0.9358606548
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-04 02:24:46.000 +0000,usd,ef8a62d3-fac2-48b3-ba85-8c10de3dae2d,TRUE,1,a67e7b55-c316-4c8c-846f-64147574be3b,1,2021-09-05 02:54:24.863 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,0.6929634734
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-11-28 06:11:04.000 +0000,usd,2e6aa305-1e6a-4874-acdb-927be827aff3,TRUE,1,651d06fd-4b7c-4973-909b-45fa85bf313c,1,2021-12-01 02:54:44.600 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-25.952281173
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-18 13:09:24.000 +0000,usd,92eab05d-5166-4018-9a39-5a2edb84864d,TRUE,1,1ef618b6-89d2-4138-b3e2-17128e8418c0,1,2021-05-19 15:43:06.117 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,119.991125707
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-16 05:35:48.000 +0000,usd,ceb817a5-898c-4ab6-bd05-9642cfb9aa64,TRUE,1,04ab326d-693c-4ded-919d-7cdd5ab88e32,1,2021-05-17 15:04:51.030 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,1137.234659756
e5cad6ad-7a60-4681-abf1-49cbf7078f01,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-11-25 16:43:33.000 +0000,usd,5fa32c8a-e136-4d49-8959-5accf5616cee,TRUE,1,4e466dec-5c80-4725-b145-34cda6dc66d0,3,2021-12-03 04:50:37.773 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,-0.2541725898
d7a0ed9a-2a79-4cd3-a79e-3e53a7ef068c,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-11 15:55:19.593 +0000,usd,d226d1dd-64ca-446d-8c90-6ebb97ed31d1,TRUE,3,aa50eaab-5855-4983-a050-b10cb945d25d,1,2021-10-12 05:38:41.160 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,16.484701478
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2020-10-27 12:52:30.000 +0000,usd,60ed980a-3f13-460b-8036-525bd2284097,TRUE,1,5d45f1d5-684e-4447-9299-da174d6baea4,1,2020-10-28 13:35:03.503 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,77.262222436
00408797-1315-4753-9de6-bb74b5fbbc02,4c539af2-d038-4918-b717-f78f5490838d,2021-08-12 17:07:56.000 +0000,usd,4673cd53-7cbf-46b8-9327-e48b095c6304,TRUE,1,33dfbc22-0556-4349-962e-846ee62f554a,1,2021-08-13 16:23:18.367 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,2.886342366
d51551ce-1b6e-4cad-9d3b-63ffa76a814c,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-03 04:22:04.000 +0000,usd,0f39dad6-22f3-46cc-a20b-b9d6e5211696,TRUE,1,17b17c3e-86b9-49b4-b65a-606d54c7c4b4,1,2021-10-03 15:50:07.443 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,51.71441415
988f4731-ef60-4051-9340-90818d7889d2,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-07-20 18:40:17.267 +0000,usd,567c54c3-962e-4654-81a1-a208593870b9,TRUE,3,fd26d1c7-2571-4cf2-8d37-5416f49c9ee2,1,2021-07-21 05:32:37.553 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,5.815026513
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-05-10 14:53:48.000 +0000,usd,fda2510a-923e-4a41-a13a-fa2288945897,TRUE,1,72cc1348-4000-40a4-88ea-fe0502eaae91,1,2021-05-11 16:01:14.267 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,94.853729122
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-14 17:08:47.000 +0000,usd,5d539465-5f07-4e1d-a3f8-28e13e00248a,TRUE,1,117b29f5-68e6-4223-9d89-e9964c8426c3,1,2021-09-15 20:01:02.717 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,301.398214746
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-05 02:22:56.000 +0000,usd,ed1ff36c-b228-4085-8583-c47431743084,TRUE,1,1b615a4f-0fe6-4860-9f05-aa3eebb22b10,1,2021-07-06 14:47:31.873 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,50.662881629
a0a5788d-eb76-4e41-af06-3bda1ae18e13,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-04-20 13:22:21.000 +0000,usd,89471ece-517a-420a-8c31-0a4e6e849e28,TRUE,1,2020ba50-3d54-4944-b732-73fc36e241ce,1,2021-04-21 15:19:06.193 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,0.01206326987
eaff65cb-4676-42bc-afac-3318fab06fcc,7bf43bd2-5be3-4958-8aa6-0f91d05c5022,2021-10-13 23:54:35.790 +0000,usd,c8138e1b-2519-4829-8ab6-b9fe773a4be8,TRUE,3,0e2d64f5-9c0a-4161-b376-63b381657644,1,2021-10-14 05:41:08.857 +0000,70bd6228-51a6-43ba-828a-7063c3538a79,1268.441086476
0ae03009-e95d-43b3-a607-39344965503c,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-14 09:39:35.000 +0000,usd,449ee323-a2f1-4e02-bc8f-52729c10bb60,TRUE,1,6cbd7fc5-200b-4300-a875-3a9b5e9b6c69,1,2022-01-15 16:55:45.773 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,105.386284756
9af519e1-fa10-4ae4-912e-d450d33fa9f1,4c539af2-d038-4918-b717-f78f5490838d,2021-09-28 12:56:55.000 +0000,usd,4d1accbe-df59-4fcc-af09-b4cfcf5169f5,TRUE,1,05c2ea93-e755-4993-a226-704aa20b1f88,1,2021-09-29 16:05:17.537 +0000,0bfcbdbb-e6ae-461f-8ff1-f3f741983a48,4.157959597
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-06-21 05:38:14.000 +0000,usd,ffefa937-ac82-4424-b84c-d7d83e409b74,TRUE,1,cbc857d1-082a-4e9f-b298-3d8fe7ab2827,1,2021-06-22 15:00:02.120 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,79.02823757
a1471b31-fc0b-44af-ba29-a2b458fe2396,a7fd84bd-e13c-49c2-9b08-074c3478d168,2020-08-30 20:35:53.000 +0000,usd,d56cd32a-eada-4b5c-b8a2-9ff02ed0f2d2,TRUE,1,00cbb360-652c-4be7-8f09-ec05b111e295,3,2020-08-30 20:36:00.950 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,-0
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-11-18 06:18:34.000 +0000,usd,893405ef-31da-4351-a9a1-1cc51fc04e03,TRUE,1,bd3da8fa-7ed8-4858-9fa8-87647a26157c,1,2021-11-20 17:49:07.917 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-10.472264134
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-24 18:39:50.000 +0000,usd,7d09d8c5-0b9f-46a2-b30e-58da3246d2a0,TRUE,1,020bdcaa-69d4-4c41-8ec3-21eb10afbd28,1,2021-04-25 15:39:20.937 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,82.686501072
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-10-21 21:15:23.153 +0000,usd,7c17dd51-cb85-4ec5-b3a9-91e4a936e73d,TRUE,3,8bab232b-ef18-4cda-aeee-00aba0f072c9,1,2021-10-26 13:38:54.460 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,38.384226439
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-29 01:53:02.000 +0000,usd,12acdfb9-0e28-4889-908f-6736ca640b6a,TRUE,1,a8421833-e4a7-4d15-b4bd-6acd794d57a0,1,2021-10-29 18:27:11.317 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,124.213824933
ec46332c-78f6-4117-bb51-65921a4121de,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-12-13 15:28:33.000 +0000,usd,2d3cfa7b-aa81-42b9-b01c-17cda5f4f281,TRUE,1,6796585f-14b3-4da7-90bb-9c54e30a8280,1,2021-12-15 17:54:03.853 +0000,98e6a7af-e215-41e1-a407-edde0ee6bdd7,11.850039655
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-26 13:30:33.000 +0000,usd,f6def813-c0a2-46d2-a9fa-bcaa3e154d86,TRUE,1,ebfb41e7-028d-4c8c-8f9a-1c09691abb5c,1,2021-09-28 14:26:26.497 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-40.731682517
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-08-01 06:36:47.000 +0000,usd,59d3c4bd-95db-4460-bcde-c53b2174ef57,TRUE,1,a3fb6d7c-9624-4ccc-a056-8c19bb874776,1,2021-08-03 14:13:02.913 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-0.2965066496
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-01-27 02:03:28.000 +0000,usd,636a05a3-3587-4152-bbec-2c8140a7ad3d,TRUE,1,7600b8eb-c07d-4156-94f2-4632376e40be,1,2021-01-27 17:26:49.777 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,31.317048427
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-01-27 14:39:40.000 +0000,usd,4d07fe6f-e4bc-4f97-ab0f-1e696e4663df,TRUE,1,5c30df94-5f6b-48d6-a781-3fd91f5fad71,1,2022-01-28 18:11:42.310 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,71.939785753
4e737a98-ed80-4e16-bdf6-86e873ca0bfc,a7fd84bd-e13c-49c2-9b08-074c3478d168,2020-10-09 04:38:55.000 +0000,usd,7235b332-a7d7-4a95-8f33-a7a39bd5d868,TRUE,1,7f438622-539c-4f01-a1b3-f93f518ef3d8,3,2020-10-09 04:40:38.947 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,-0
4b48bbfd-9744-4320-b59f-2e20f5800c9f,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-10-12 14:19:27.000 +0000,usd,ceca6268-4849-4e1e-89f3-96c64dfa2a40,TRUE,1,e38df19c-b255-4feb-b4c8-b5ead0a4cddc,1,2021-10-13 14:20:48.657 +0000,2cc27249-86da-4fcb-bb7a-102f4a2f14b7,-5.873046538
2d00b970-ec7c-49ee-aae6-ac7525043a74,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-01-25 12:45:33.000 +0000,usd,8d7c2848-2ca5-4e3d-86d0-a6a25c428548,TRUE,1,15b9d01f-6aee-4188-a3ee-7f3b6d2b2c6e,1,2021-01-26 16:53:04.220 +0000,46d86c1a-9368-4e38-8c8b-c1593b90cf8f,38.234679409
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-04-18 00:59:38.000 +0000,usd,619d16fd-ecd7-4b93-b243-4ca805e355f0,TRUE,1,02f70d85-80f7-40bb-aef8-72f3890440a0,1,2021-04-19 15:31:06.057 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,87.030570737
76bc8fff-41ad-40fd-b9b1-b8a54d679ee3,2030d3a6-5063-442a-93ad-2625ad66b2bf,2021-12-15 03:30:41.747 +0000,usd,b17f174b-908f-4b9f-8e28-3f97cd71eb07,TRUE,3,7003c26c-df90-4d0d-93a6-4e0555c71e3e,1,2021-12-15 07:03:21.650 +0000,6bdf9147-8c57-4fa5-9eff-1842f1be0771,5.271735592
bd6db164-2d63-4c6d-865a-bd90134f0f39,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-24 17:36:49.083 +0000,usd,c29768eb-e1ee-4c67-97b2-ca23091de7f7,TRUE,3,6462d803-2a5c-4dd2-9bb3-0a791999c8a9,1,2021-10-26 13:54:11.003 +0000,e65ea6b3-b5c5-46b3-b972-a104795e7472,0.02671733499
07159b18-2e15-4ce4-9edc-a986cefcc748,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-07-21 14:22:29.000 +0000,usd,31741e02-6f9d-4c5c-a894-47c30bc13380,TRUE,1,78dcd16f-549d-45a0-95c7-ab7c31eac6c2,1,2021-07-22 14:31:58.950 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,403.084926825
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-09-22 12:12:13.000 +0000,usd,6468a55c-36f4-401c-886f-ef71eb6b4fd8,TRUE,1,b8d26999-23c7-4306-ac4e-bb7684596bd2,1,2021-09-23 16:34:32.740 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,78.479211348
bd89673a-9314-46bf-9f2f-d8fd5679af74,a7fd84bd-e13c-49c2-9b08-074c3478d168,2021-10-18 23:44:37.800 +0000,usd,a12d3c46-493a-43a0-8a5c-1dae2fefc09d,TRUE,3,0d448775-b4c5-4fa6-91c5-0a1eb88ece3c,1,2021-10-26 13:21:41.120 +0000,befdcfda-8c49-4d9b-9414-2c227931f34e,22.870044903
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2021-07-22 02:15:30.000 +0000,usd,6cc812f6-274d-47df-8639-e583de8441a4,TRUE,1,7ee81a9a-7256-44fb-971b-831c152a5517,1,2021-07-22 15:44:25.883 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,22.02960621
3aaacca4-fbfc-4b93-a539-eb389c3bac05,bd6437f0-d5d3-4d38-a678-d2df3edf9201,2022-02-02 02:35:25.000 +0000,usd,0c70d8f7-97e9-439a-8695-f913eb617e76,TRUE,1,c02e8150-8df7-4760-89b4-80dab8c9cf68,1,2022-02-02 18:52:55.957 +0000,3346af79-f2c4-4b43-b64c-ccc4e7d6dad5,114.867975854
